timestamp,tripId,route,day,timeToReachExpressStation,timeToReachDestination
1243,122400_2..S01R,2,Tuesday,1488334178,1488334568
1243,123400_2..S01R,2,Tuesday,1488334702,1488335092
1243,124600_2..S01R,2,Tuesday,1488335370,1488335760
1243,125800_2..S01R,2,Tuesday,1488336090,1488336480
1243,126950_2..S01R,2,Tuesday,1488336810,1488337200
1243,124000_3..S01R,3,Tuesday,1488333137,1488333557
1243,125000_3..S01R,3,Tuesday,1488333750,1488334140
1243,126000_3..S01R,3,Tuesday,1488334350,1488334740
1243,127200_3..S01R,3,Tuesday,1488335070,1488335460
1243,121050_1..S02R,1,Tuesday,1488333032,1488333692
1243,121550_1..S02R,1,Tuesday,1488332611,1488333271
1243,122050_1..S02R,1,Tuesday,1488333142,1488333802
1243,122550_1..S02R,1,Tuesday,1488333292,1488333952
1243,123050_1..S02R,1,Tuesday,1488333406,1488334066
1243,123550_1..S02R,1,Tuesday,1488333676,1488334336
1243,124050_1..S02R,1,Tuesday,1488334024,1488334684
1243,124550_1..S02R,1,Tuesday,1488334320,1488334980
1243,125050_1..S02R,1,Tuesday,1488334620,1488335280
1243,125550_1..S02R,1,Tuesday,1488334920,1488335580
1243,126050_1..S02R,1,Tuesday,1488335220,1488335880
1243,126550_1..S02R,1,Tuesday,1488335520,1488336180
1243,127050_1..S02R,1,Tuesday,1488335820,1488336480
1243,127650_1..S02R,1,Tuesday,1488336180,1488336840
1243,119550_2..S01R,2,Tuesday,1488332742,1488333162
1243,120350_2..S01R,2,Tuesday,1488332901,1488333321
1243,121400_2..S01R,2,Tuesday,1488333596,1488333986
1243,122400_2..S01R,2,Tuesday,1488334178,1488334568
1243,123400_2..S01R,2,Tuesday,1488334722,1488335112
1243,124600_2..S01R,2,Tuesday,1488335370,1488335760
1243,125800_2..S01R,2,Tuesday,1488336090,1488336480
1243,126950_2..S01R,2,Tuesday,1488336810,1488337200
1243,127600_2..S01R,2,Tuesday,1488337170,1488337560
1243,124000_3..S01R,3,Tuesday,1488333137,1488333557
1243,125000_3..S01R,3,Tuesday,1488333750,1488334140
1243,126000_3..S01R,3,Tuesday,1488334350,1488334740
1243,127200_3..S01R,3,Tuesday,1488335070,1488335460
1244,121050_1..S02R,1,Tuesday,1488333032,1488333692
1244,122050_1..S02R,1,Tuesday,1488333142,1488333802
1244,122550_1..S02R,1,Tuesday,1488333292,1488333952
1244,123050_1..S02R,1,Tuesday,1488333406,1488334066
1244,123550_1..S02R,1,Tuesday,1488333716,1488334376
1244,124050_1..S02R,1,Tuesday,1488334002,1488334662
1244,124550_1..S02R,1,Tuesday,1488334320,1488334980
1244,125050_1..S02R,1,Tuesday,1488334620,1488335280
1244,125550_1..S02R,1,Tuesday,1488334920,1488335580
1244,126050_1..S02R,1,Tuesday,1488335220,1488335880
1244,126550_1..S02R,1,Tuesday,1488335520,1488336180
1244,127050_1..S02R,1,Tuesday,1488335820,1488336480
1244,127650_1..S02R,1,Tuesday,1488336180,1488336840
1244,119550_2..S01R,2,Tuesday,1488332671,1488333091
1244,120350_2..S01R,2,Tuesday,1488332922,1488333342
1244,121400_2..S01R,2,Tuesday,1488333596,1488333986
1244,122400_2..S01R,2,Tuesday,1488334207,1488334597
1244,123400_2..S01R,2,Tuesday,1488334700,1488335090
1244,124600_2..S01R,2,Tuesday,1488335370,1488335760
1244,125800_2..S01R,2,Tuesday,1488336090,1488336480
1244,126950_2..S01R,2,Tuesday,1488336810,1488337200
1244,127600_2..S01R,2,Tuesday,1488337170,1488337560
1244,124000_3..S01R,3,Tuesday,1488333154,1488333574
1244,125000_3..S01R,3,Tuesday,1488333750,1488334140
1244,126000_3..S01R,3,Tuesday,1488334350,1488334740
1244,127200_3..S01R,3,Tuesday,1488335070,1488335460
1244,121050_1..S02R,1,Tuesday,1488333058,1488333718
1244,122050_1..S02R,1,Tuesday,1488333163,1488333823
1244,122550_1..S02R,1,Tuesday,1488333282,1488333942
1244,123050_1..S02R,1,Tuesday,1488333399,1488334059
1244,123550_1..S02R,1,Tuesday,1488333698,1488334358
1244,124050_1..S02R,1,Tuesday,1488334002,1488334662
1244,124550_1..S02R,1,Tuesday,1488334320,1488334980
1244,125050_1..S02R,1,Tuesday,1488334620,1488335280
1244,125550_1..S02R,1,Tuesday,1488334920,1488335580
1244,126050_1..S02R,1,Tuesday,1488335220,1488335880
1244,126550_1..S02R,1,Tuesday,1488335520,1488336180
1244,127050_1..S02R,1,Tuesday,1488335820,1488336480
1244,127650_1..S02R,1,Tuesday,1488336180,1488336840
1244,119550_2..S01R,2,Tuesday,1488332671,1488333091
1244,120350_2..S01R,2,Tuesday,1488332922,1488333342
